artifact_class,original_path,baseline_path,release_path,included,reason,source_sha256,release_sha256,transformation_applied
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p90_strict_summary.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p90_strict_summary.json,data/historical_replay/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/rh0p90_strict_summary.json,true,approved manuscript-release artifact,3413ff051bdb259be7b5be274df1e20a3dc844f547a9153f76b3e61a5716f823,3413ff051bdb259be7b5be274df1e20a3dc844f547a9153f76b3e61a5716f823,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/strict_reanalysis_excerpt.csv,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/strict_reanalysis_excerpt.csv,data/historical_replay/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence/strict_reanalysis_excerpt.csv,true,approved manuscript-release artifact,38d5e1292dc322c375e051f4ef492a7fb2927162839c02075f85ea44bb30815e,38d5e1292dc322c375e051f4ef492a7fb2927162839c02075f85ea44bb30815e,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence_bundle.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence_bundle.json,data/historical_replay/v1.0/inputs/cases/stale_rh07_smoke_artifact/evidence_bundle.json,true,approved manuscript-release artifact,075ce790193991e0cac90329a02f3ce65630b9e0468aa3546b836e2cf1528f4e,075ce790193991e0cac90329a02f3ce65630b9e0468aa3546b836e2cf1528f4e,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/code/run_local_blinded_replays.sh,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/code/run_local_blinded_replays.sh,data/historical_replay/v1.0/inputs/code/run_local_blinded_replays.sh,true,approved manuscript-release artifact,5ac79bf89ca5943f0d5980d22081042dfce95dd68ef24703318b5739d26ac2d7,9c2bd0993949320b5d64f6e96fbe3f7241537a12758298561f4386ca6bf5e881,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/code/score_local_replays.py,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/code/score_local_replays.py,data/historical_replay/v1.0/inputs/code/score_local_replays.py,true,approved manuscript-release artifact,3f9fb5fb5989676530c01e98291a8338765d18105da2191b1d09ac2cad8f0e82,3f9fb5fb5989676530c01e98291a8338765d18105da2191b1d09ac2cad8f0e82,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/decision_schema.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/decision_schema.json,data/historical_replay/v1.0/inputs/decision_schema.json,true,approved manuscript-release artifact,b7fc2a65fea93c825d87758cfbe2bf29ad5efa454921ed87b11ae3e3b4401f31,b7fc2a65fea93c825d87758cfbe2bf29ad5efa454921ed87b11ae3e3b4401f31,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/ground_truth/k_rh03_absolute_timestep_budget.ground_truth.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/ground_truth/k_rh03_absolute_timestep_budget.ground_truth.json,data/historical_replay/v1.0/inputs/ground_truth/k_rh03_absolute_timestep_budget.ground_truth.json,true,approved manuscript-release artifact,79b62c747a4092bf243411e27556f9133c2bf3cd6c57ffdd128149cb2d36e416,79b62c747a4092bf243411e27556f9133c2bf3cd6c57ffdd128149cb2d36e416,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/inputs/ground_truth/stale_rh07_smoke_artifact.ground_truth.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/inputs/ground_truth/stale_rh07_smoke_artifact.ground_truth.json,data/historical_replay/v1.0/inputs/ground_truth/stale_rh07_smoke_artifact.ground_truth.json,true,approved manuscript-release artifact,9e940cf09a0a4008b8352abfdbc439f79353e87c6cc0b8be4306982ccd7fd202,9e940cf09a0a4008b8352abfdbc439f79353e87c6cc0b8be4306982ccd7fd202,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/baseline_comparison.csv,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/baseline_comparison.csv,data/historical_replay/v1.0/results/baseline_comparison.csv,true,approved manuscript-release artifact,ae21cbdd4ab0787ea537256b80c9abfe3ccb9522561d43e22a7f5957431d6f5b,ae21cbdd4ab0787ea537256b80c9abfe3ccb9522561d43e22a7f5957431d6f5b,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/benchmark_results.csv,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/benchmark_results.csv,data/historical_replay/v1.0/results/benchmark_results.csv,true,approved manuscript-release artifact,2567cc38921b4d979a9ebb95b2ceae32a0a4c1fbb78420e7013e004eb2a9f62a,2567cc38921b4d979a9ebb95b2ceae32a0a4c1fbb78420e7013e004eb2a9f62a,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/benchmark_results.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/benchmark_results.json,data/historical_replay/v1.0/results/benchmark_results.json,true,approved manuscript-release artifact,ac4b50e98d103c5933be297da305b70198291f60242c9c2da1a23dff007ba088,ac4b50e98d103c5933be297da305b70198291f60242c9c2da1a23dff007ba088,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/benchmark_summary.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/benchmark_summary.md,data/historical_replay/v1.0/results/benchmark_summary.md,true,approved manuscript-release artifact,a0d633b1c298640550328df23882ad4b0d26a62bd9ed6ad562e41f0cb36d885f,a0d633b1c298640550328df23882ad4b0d26a62bd9ed6ad562e41f0cb36d885f,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/benchmark_results.csv,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/benchmark_results.csv,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/benchmark_results.csv,true,approved manuscript-release artifact,ff1527e297e9c4f44c4d6ddf7687ae739107deb8d03459246be7b0d8fb78f04a,7e59dc5f21bbaa4874ecdec2c9dd8f61c2d7b6a1702be8746ba15c074444f9ee,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/benchmark_results.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/benchmark_results.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/benchmark_results.json,true,approved manuscript-release artifact,fc4030ee598323b5a7f771a61081936a65920313158cf1f1691c16ff8dc14e17,46cd3bce490c61bae9d512cfbb2b5398157aa8d9cdc4b34cc56297531e00a5a9,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/benchmark_summary.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/benchmark_summary.md,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/benchmark_summary.md,true,approved manuscript-release artifact,24d2bc4c9a86235b4862c68bc4f1854ec5074c43374179b21955589d45d25af3,a2049512d6d630e8de43f3fefc1b2c6db1420ea9d3705101c2f2ea2114b617f5,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/agent_decision.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/agent_decision.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/agent_decision.json,true,approved manuscript-release artifact,71b6141b2a4aa71d6328436d77e361d013ea88b0fca96fbe1e983ffa4ba92527,71b6141b2a4aa71d6328436d77e361d013ea88b0fca96fbe1e983ffa4ba92527,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/agent_event.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/agent_event.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/agent_event.json,true,approved manuscript-release artifact,f0a06edb41145386bcf91f4dc52ec35f3da333abea3881157403e924695eab84,f0a06edb41145386bcf91f4dc52ec35f3da333abea3881157403e924695eab84,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/benchmark_prompt.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/benchmark_prompt.md,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/benchmark_prompt.md,true,approved manuscript-release artifact,f0e96381e185d4a4be1ab7a8123b90a42a8551b51a6ad9d32bb19c5c32c2750f,f0e96381e185d4a4be1ab7a8123b90a42a8551b51a6ad9d32bb19c5c32c2750f,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lammps,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lammps,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lammps,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp_mpi,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp_mpi,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp_mpi,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp_serial,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp_serial,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/lmp_serial,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/mpiexec,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/mpiexec,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/mpiexec,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/mpirun,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/mpirun,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/mpirun,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/qsub,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/qsub,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/qsub,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/sbatch,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/sbatch,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/sbatch,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/srun,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/srun,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/blocked_bin/srun,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_last_message.txt,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_last_message.txt,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_last_message.txt,true,approved manuscript-release artifact,334806db95e42362c3922e96a53cdbe945ef1d3b76cd5f182b1f4326ffbe40f0,334806db95e42362c3922e96a53cdbe945ef1d3b76cd5f182b1f4326ffbe40f0,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_stderr.txt,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_stderr.txt,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_stderr.txt,true,approved manuscript-release artifact,93d10c25fa89c7a71da4345fb40054ac5916b3f40f9d622f99cd6d56c11f6703,5340b1710018c29dd1e2a9d58b353e1804dc871fd396d9e6163d5aa22ca04701,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_stdout.txt,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_stdout.txt,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/child_stdout.txt,true,approved manuscript-release artifact,3e7272db69532bcc6c72806e6c2ff910f70c86f7ef2169495edc0c1e97013847,3e7272db69532bcc6c72806e6c2ff910f70c86f7ef2169495edc0c1e97013847,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/decision_schema.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/decision_schema.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/decision_schema.json,true,approved manuscript-release artifact,b7fc2a65fea93c825d87758cfbe2bf29ad5efa454921ed87b11ae3e3b4401f31,b7fc2a65fea93c825d87758cfbe2bf29ad5efa454921ed87b11ae3e3b4401f31,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/k_rh03_manager_decision.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/k_rh03_manager_decision.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/k_rh03_manager_decision.json,true,approved manuscript-release artifact,5a8d0e3bd31aa3f35bd6e87132ebf702719b64c1fae5f01aad3d06e9a1f53f9c,5a8d0e3bd31aa3f35bd6e87132ebf702719b64c1fae5f01aad3d06e9a1f53f9c,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/k_rh09_strict_summary.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/k_rh09_strict_summary.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/k_rh09_strict_summary.json,true,approved manuscript-release artifact,976995bfbf1968c85a5c253aeaf8231f02ed8a465c2c18c836364657af47336e,976995bfbf1968c85a5c253aeaf8231f02ed8a465c2c18c836364657af47336e,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/production_status_k_excerpt.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/production_status_k_excerpt.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/production_status_k_excerpt.json,true,approved manuscript-release artifact,e3ea9fe3e6e8f2ff0a7dba054551c67215ecda013de811b291d7a023b9657146,e3ea9fe3e6e8f2ff0a7dba054551c67215ecda013de811b291d7a023b9657146,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/supervisor_k_block_tail.txt,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/supervisor_k_block_tail.txt,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence/supervisor_k_block_tail.txt,true,approved manuscript-release artifact,d54f27404e6652c6aae3bd56fdffd886c76a6aadebb6b4a4b5eff004b199ee6e,d54f27404e6652c6aae3bd56fdffd886c76a6aadebb6b4a4b5eff004b199ee6e,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence_bundle.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence_bundle.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/k_rh03_absolute_timestep_budget/evidence_bundle.json,true,approved manuscript-release artifact,b476cfb0d62e552c86c9c32e980e42cf2913a45ea1e32bec23e336551e08209f,b476cfb0d62e552c86c9c32e980e42cf2913a45ea1e32bec23e336551e08209f,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/run_records.jsonl,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/run_records.jsonl,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/run_records.jsonl,true,approved manuscript-release artifact,ed606628a09e8eb35dccd1b585f1430c8dadcbffccb01f4407642e3a5b2f8a73,80710c5bafe3c10aa226e0a70eac9b173f8a0fc10cfab51098fa9bba4fa30eef,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/run_summary.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/run_summary.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/run_summary.json,true,approved manuscript-release artifact,f871e834a5a3cb50df204d595b76d938f0be1e7026d44b875b9810cc7a37d8f5,3b4b3279e7ff1553de67d5c97e97735571557d18e8eae02fb09517906e060cfc,transformed
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/agent_decision.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/agent_decision.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/agent_decision.json,true,approved manuscript-release artifact,78bfb2ac31dff79c6fe5ae6e87b7049db035be6f18bc979cc6876a5daecddbdd,78bfb2ac31dff79c6fe5ae6e87b7049db035be6f18bc979cc6876a5daecddbdd,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/agent_event.json,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/agent_event.json,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/agent_event.json,true,approved manuscript-release artifact,02ab7811ad8ba852c414720ab60e76a5809ae99b37e361669d1c22f437dddceb,02ab7811ad8ba852c414720ab60e76a5809ae99b37e361669d1c22f437dddceb,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/benchmark_prompt.md,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/benchmark_prompt.md,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/benchmark_prompt.md,true,approved manuscript-release artifact,f0e96381e185d4a4be1ab7a8123b90a42a8551b51a6ad9d32bb19c5c32c2750f,f0e96381e185d4a4be1ab7a8123b90a42a8551b51a6ad9d32bb19c5c32c2750f,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lammps,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lammps,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lammps,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp_mpi,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp_mpi,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp_mpi,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp_serial,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp_serial,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/lmp_serial,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/mpiexec,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/mpiexec,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/mpiexec,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
historical replay,paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/mpirun,snapshot/paper_artifacts/historical_event_replay/frozen/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/mpirun,data/historical_replay/v1.0/results/canonical_run/20260708T071912Z/stale_rh07_smoke_artifact/blocked_bin/mpirun,true,approved manuscript-release artifact,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,974dfb75d10c1c36edf68a0a8b30ed2d23e2db03f039e07e25da6597001720bf,copied unchanged
